0	gene	DN	DN	DN	ctrl	ctrl	ctrl
4198	KIAA0509	7.454504938	7.257387843	6.153805336	5.652486495	6.171927354	5.658211483
4201	KIAA0586	10.06002035	9.725536678	9.519832792	9.221345444	8.808642468	8.836050355
4204	KIAA0895	8.969242604	8.357552005	7.67030217	7.62058641	7.400879436	6.925999419
4208	KIAA1024	9.544578117	8.998872454	9.33516701	7.085339669	7.722466024	8.970968661
4210	KIAA1045	9.207990433	8.128252152	9.307656205	7.373300197	8.092228584	7.424586226
4222	KIF17	8.141596278	7.240314329	7.851124363	7.010108453	6.762880293	6.208478242
4228	KIF22	7.750204509	7.432124273	7.043300754	6.394033895	6.608809243	6.62497818
4236	KIF3C	9.177419538	9.972261849	9.785125475	8.741804025	7.798309782	8.589838376
4241	KIFC1	8.190976772	7.152791852	7.673367736	6.250456277	6.322529033	7.12722055
4242	KIFC3	12.26807409	11.98185265	12.72108851	11.31520618	10.73114929	11.58618302
4245	KIR2DL4	7.445428759	9.066896443	7.229780167	6.247927513	6.353146825	6.93191939
4255	KLF11	9.931771686	9.71630504	9.425635535	8.163146469	8.862637358	9.119719295
4256	KLF12	8.681765488	8.711666974	8.02597005	7.508983185	6.512542955	5.311067102
4268	KLHL25	8.704595348	8.352264173	9.132628249	7.787249608	7.997744026	7.596189756
4269	KLHL35	9.185205737	10.27608485	9.439553744	8.512806029	8.740342729	8.348875514
4270	KLHL4	7.438791853	8.309703711	8.497452696	6.017921908	6.648177796	7.261154673
4281	KLKB1	9.141596278	9.450386479	9.895726738	8.700439718	8.677014857	8.126188211
4292	KMO	7.757556689	8.523561956	7.070389328	7.05853297	6.671010241	6.14363831
4295	KMT2D	10.64538824	9.165493185	9.342222709	8.1931143	7.751320441	7.430452552
4296	KNG1	9.65559029	9.322904514	8.900464125	8.259899998	7.80713979	8.944370341
4299	KPNA1	9.262329793	8.596935142	8.641690523	8.048759312	6.108524457	6.596935142
4313	KRT14	6.244125943	6.459431619	5.892391026	5.371558863	5.495055528	4.336283388
4316	KRT18	10.39564124	10.24519615	10.87828087	9.559950613	8.673132372	9.663735984
4319	KRT20	5.285402219	8.096978636	7.363696745	3.689299161	3.053111336	4.364572432
4325	KRT35	10.39006145	9.649256178	8.065550771	7.272396509	7.131342539	7.17990909
4329	KRT6A	9.61719194	9.654009412	9.085206867	8.572889668	7.944858446	8.495455333
4331	KRT75	7.559185866	8.027905997	7.30560579	6.812498225	6.9795681	6.173926932
4332	KRT76	9.247927513	8.37286506	7.626439137	7.231701199	7.166916252	6.837943242
4333	KRT8	13.08224886	12.31174832	13.35700209	11.81514309	11.84450963	12.30189625
4334	KRT81	8.008428622	8.658568541	8.03727239	6.703211467	7.148730779	7.914086097
4335	KRT83	9.706668682	9.914833569	8.255500733	5.906890596	8.478971805	6.251719093
4336	KRT85	8.022367813	7.911092332	5.50779464	4.672425342	4.336283388	4.350497247
4348	LAD1	8.548051238	8.785942819	9.765534746	7.427941333	7.880195729	8.001689668
4351	LAIR1	10.44397954	10.48119398	10.325193	9.5072	9.533719071	8.973266861
4384	LBX1	6.029011087	6.515699838	6.055282436	5.526694846	5.649615459	4.770829046
4387	LCK	8.13425483	9.086313001	8.477218318	7.399455673	7.513069056	6.578938713
4389	LCN1	7.886915896	7.545350645	8.293701542	5.247927513	5.475733431	5.040015679
4390	LCN2	7.444600814	8.536830005	9.307656205	4.87774425	6.529820947	6.449561375
4392	LCP2	9.57194221	9.848466457	9.060425739	8.346513733	8.830356747	8.756222713
4395	LDB2	11.62561753	12.14586848	11.84877941	10.66249036	10.69104555	11.41743061
4399	LDHC	7.902676587	7.088523257	5.686500527	5.270528942	5.137503524	5.605849867
4400	LDLR	9.445014846	9.317525673	9.477252324	8.635173947	8.791488517	8.394891366
4408	LEP	8.728260673	10.01402047	6.48058827	5.663913842	5.862947248	6.230741003
4415	LFNG	9.204326599	9.775445674	9.729110867	6.760220946	6.859224162	8.415741768
4417	LGALS2	10.40333164	9.361505198	11.73521752	9.420802382	7.197708158	8.29186137
4425	LGMN	13.56739761	13.84124983	13.82532653	13.09315343	12.97195662	12.58500946
4426	LGR5	8.208965886	8.067703244	8.344295908	7.568336182	6.46515823	7.479780264
4432	LIF	10.48954695	10.85735901	10.66985945	7.714932352	9.999436337	9.023199897
4434	LIG1	9.648177796	7.796364138	7.484621527	6.725195817	6.718361626	5.850499414
4443	LILRB3	9.958842675	10.19278596	10.13532452	8.709773108	9.456354415	9.124379836
4448	LIMK1	8.138527801	8.40641762	9.224725253	6.93191939	6.778734244	6.817623258
4456	LINC00588	8.069315495	8.082149041	8.531381461	5.587964989	7.75087444	7.090641752
4464	LINC00893	8.452447178	7.716990894	9.294391002	6.834154981	5.928370323	5.961160258
4465	LINC00894	9.040015679	8.858602712	8.159871337	7.717676423	6.255500733	6.197708158
4477	LLGL1	9.461070114	8.413204789	9.761966695	8.180406485	7.309248961	7.498250868
4478	LLGL2	11.39692582	11.7827935	11.49325504	10.76967258	10.84093524	10.73470962
4485	LMO1	9.599354991	8.705113961	8.762548143	8.214804795	7.905387005	7.774128144
4499	LOC100287387	6.292781749	6.321928095	7.904484098	4.03562391	5.797012978	4.781359714
4506	LOC100506603	9.71630504	9.826707366	9.038095925	8.503428247	8.296457407	8.8166637
4512	LOC100508689	7.855491443	9.259625584	8.311975314	6.224966365	6.453682186	6.738767837
4538	LOC101928378	8.569096095	8.55956829	7.887525271	7.43629512	7.260213887	6.421223299
4553	LOC101929524	9.948075158	9.281466436	7.062855655	6.461070114	6.62058641	7.037821465
4573	LOC102723551	7.05202456	6.758889433	7.075746538	5.22881869	3.137503524	3.906890596
4596	LOC81691	6.590961241	7.136478518	9.373517716	5.572889668	5.95419631	5.221103725
4598	LOR	11.07467669	11.53440016	10.92540608	10.64304445	10.19266269	10.43827206
4603	LPAL2	6.705977902	7.80928581	7.737416366	4.343407822	5.655351829	5.343407822
4606	LPAR4	9.357771911	9.237209961	8.700439718	7.223036338	5.554588852	5.904484098
4612	LPHN1	10.79230227	10.11413273	10.76760515	8.893604905	9.88584887	9.945736443
4613	LPHN3	9.748863715	9.803646814	9.05853297	7.976707312	8.231701199	6.676662335
4632	LRP4	7.891176125	8.776762002	8.447909749	7.164906927	6.933100475	6.689299161
4635	LRP8	6.761551232	5.512542955	5.261154673	3.791814071	3.727920455	5.412781525
4658	LSM12	9.502831804	9.678071905	10.4108753	8.890264277	8.996614715	8.884170519
4668	LSS	11.95308696	11.41312544	10.86623573	10.24727483	10.08155001	10.54230642
4671	LTB	10.7916513	10.61388153	11.12812324	10.08613623	10.11087476	9.993787563
4677	LTC4S	10.90906802	10.92637013	11.56667248	10.02818235	9.508785162	10.18127651
4679	LTK	12.25890459	12.13604588	11.15187277	10.72003045	10.56923853	10.71136584
4712	MADCAM1	9.311294209	8.560714954	8.548821908	7.807354922	7.887525271	7.839833648
4717	MAG	12.3422136	12.71119374	12.17573666	10.16704174	10.23792695	11.14319186
4722	MAGEA12	8.44625623	6.633721813	8.285402219	6.171927354	6.279842694	5.837943242
4729	MAGEB2	7.99830835	5.847996907	8.010108453	5.125155131	4.452858965	3.017921908
4739	MAL	11.22225153	11.22122459	11.47563211	9.288173968	9.370033469	10.95819018
4747	MAN1C1	8.165911939	7.923624611	7.586464526	6.692092375	6.402585758	7.266786541
4750	MAN2B1	10.72186819	10.41764158	10.32642949	8.898752526	9.716990894	9.826866227
4773	MAP3K14	6.352264173	6.165911939	6.296457407	5.916476644	5.378511623	5.385431037
4781	MAP4K1	10.04944018	9.62388149	10.30537779	9.471268764	8.995201831	9.047669251
4788	MAPK11	10.44071347	10.26274086	10.49864979	9.445118335	9.208965886	9.791569912
4789	MAPK12	7.780375722	8.236492618	6.80928581	5.575917361	6.05202456	6.720415285
4804	MAPKAPK3	9.412146397	9.095045142	9.36966997	8.23935985	7.552796648	8.545736753
4806	MAPKAPK5-AS1	8.700439718	10.2890967	9.029287227	7.789859641	8.421644094	7.369815424
4807	MAPKBP1	10.44076537	10.00996854	9.894666212	8.47045552	7.92243574	9.28077077
4811	MAPT	9.827628515	9.373517716	8.74281467	8.070174625	8.396690399	7.974299858
4814	MARCO	7.404290064	7.441284272	7.424586226	6.197708158	6.705977902	6.193771743
4821	MAST1	9.319220503	8.977995369	7.636624621	6.558420713	7.550362015	7.547665748
4825	MAT1A	10.29645741	10.07547915	9.515305605	8.462706751	8.309248961	8.655709596
4828	MATN1	8.171427027	7.741804025	7.807998839	6.710117632	5.753551055	5.729280846
4845	MBP	6.303780748	7.788555215	8.329572126	6.672425342	5.244125943	4.017921908
4848	MC1R	9.501638179	9.189577501	9.431497604	8.943979914	6.99095486	7.613973587
4852	MCAT	11.36801529	9.888286628	10.78912605	9.622234891	9.560141736	9.321702656
4856	MCF2L	11.73072486	11.35568145	10.68702568	9.656961081	10.32249154	10.39981196
4857	MCF2L2	8.496654083	6.521992956	5.847996907	5.776103988	5.296457407	2.786596362
4867	MCM9	4.62058641	6.336283388	6.409390936	2.584962501	5.378511623	2.722466024
4901	MEG3	11.45645709	12.16081685	11.44739323	10.71853288	11.20273604	10.64826769
4908	MELK	7.643134662	8.105908509	7.584210901	7.085339669	7.203592714	6.770829046
4913	MEP1B	8.230260665	9.047669251	8.55688919	6.804776378	7.007868243	3.797012978
4920	METTL13	9.076548407	9.196725061	9.314923062	8.103287808	8.553053253	8.509775004
4926	MFAP2	10.91684981	11.01422974	11.30155335	10.30012372	10.203348	10.52571655
4928	MFAP4	5.904484098	7.277984747	8.378511623	5.678071905	5.510961919	5.031218731
4929	MFAP5	8.061236166	6.478971805	8.756889855	5.683696454	5.986410935	2.137503524
4930	MFGE8	11.74521212	11.42117069	10.44801303	9.793440743	9.763544364	10.20298086
4931	MFHAS1	9.771159296	8.420802382	9.423746229	6.0725346	6.584962501	6.264911693
4935	MFNG	8.995908446	9.770911616	10.19740101	6.813139851	7.687200695	9.394248311
4967	MINA	7.929554316	9.014857381	8.407267764	7.539934245	6.369815424	7.624247146
4971	MINPP1	9.018756559	8.761551232	8.053654418	6.947198584	8.339850003	6.827819025
5011	MLANA	7.825912799	8.595319403	8.248717932	6.068957301	7.508850909	7.432680526
5014	MLF1	7.411087227	6.033423002	7.163901214	4.350497247	6.490249211	5.153805336
5016	MLH1	11.57037754	11.82304873	11.25316792	10.63485642	10.59628295	10.81442225
5022	MLLT4	9.334496768	9.545640236	9.21880538	8.631904587	8.05039286	7.847370601
5035	MMP14	11.08829136	11.0701545	10.69648945	9.974056023	10.20261362	10.07273556
5038	MMP17	7.471675214	8.262094845	6.930737338	6.633721813	6.285402219	5.746850183
5044	MMP25	11.88518158	11.96535141	11.42474367	10.92885144	11.12140401	11.03819883
5046	MMP7	9.047941844	9.528258743	9.431288654	8.658568541	8.032321287	8.221103725
5047	MMP8	8.781359714	6.937815169	8.192292814	3.632268215	6.108524457	6.808642468
5049	MMRN1	6.995484519	6.596935142	6.560714954	5.083213368	4.744161096	5.169925001
5051	MN1	8.51234542	8.841721581	7.709083813	7.34029521	5.772149591	7.534108305
5058	MOBP	8.893908215	8.697315122	8.76586621	6.560714954	8.355351096	7.420381341
5062	MOGS	11.00772811	11.29387394	10.80195081	10.16954925	10.36106649	10.32102613
5065	MORC2	9.818901676	9.352926213	9.12722055	8.276589716	8.192785959	8.128252152
5068	MOS	6.726558779	5.95419631	6.574404309	5.354028938	4.053111336	3.95419631
5084	MPP6	7.345183447	8.374604819	8.755889026	3.321928095	3.837943242	4.99095486
5093	MPZL2	9.101975671	8.763212367	8.304693557	8.128767677	7.232660757	6.752213368
5096	MRC1	9.475125426	9.312656099	8.5980525	7.382840144	6.834154981	8.617651119
5103	MRPL23	11.92848136	11.80904459	12.11611649	11.20847824	11.22104329	11.38537711
5131	MSMB	8.45779126	4.465974465	7.503030646	4.517275693	4.523561956	4.201633861
5136	MST1R	9.243888012	9.380893917	9.826230678	6.46760555	8.529820947	8.842350343
5137	MSTN	8.100662339	5.683696454	6.366322214	2.887525271	2.03562391	3.744161096
5140	MSX2P1	10.00056344	10.13801575	9.038095925	7.992088609	8.106955457	8.064473329
5149	MT2A	14.12551841	13.98317176	11.74331973	11.90583825	11.35121532	10.18189764
5150	MT3	12.95123917	12.72588811	12.88496226	11.85356298	11.21532064	11.30172481
5154	MTCL1	7.683696454	9.138783757	7.854868383	5.209453366	6.38024459	7
5164	MTHFR	10.93509137	10.8474489	10.82642932	9.852763567	10.26965269	9.755889026
5184	MTTP	4.378511623	5.725195817	3.99095486	3.608809243	3.722466024	2.700439718
5190	MUC2	8.797175142	9.563100916	7.936932337	7.232660757	5.972692654	7.011227255
5191	MUC3A	11.40427197	11.75929151	10.96600067	9.720928243	9.713329115	9.72070017
5194	MUC5AC	9.109047078	8.407692649	8.114523197	7.216260837	7.873751691	7.081616583
5195	MUC5B	9.293701542	9.469031239	8.85315358	8.427731867	8.074409099	8.251955736
5197	MUC7	7.622783966	6.411087227	5.274261661	3.548436625	4.426264755	3.666756592
5199	MUSK	8.255972742	9.128896529	8.219410563	6.682994584	6.806710718	5.768184325
5212	MYB	7.794090898	9.067972078	8.185804615	7.232780657	7.169925001	7.002393113
5215	MYBPC1	9.303704502	9.198936088	9.646678585	8.639883313	8.539675684	8.27999726
5219	MYC	10.76861856	10.56155049	10.5200293	9.397086313	9.526303606	9.405726508
5222	MYCL	8.293088105	8.255972742	8.209777936	7.228497415	6.50779464	7.09732952
5227	MYEF2	9.497851837	10.10551571	8.843292973	8.398316163	8.764539899	8.211401637
5236	MYH7	5.935459748	6.102238194	6.495055528	5.575917361	4.822730148	4.817623258
5245	MYL5	8.887220615	8.66498053	6.64096791	5.789207575	5.963474124	6.029011087
5247	MYL6B	10.1197193	9.962317655	10.86828241	9.221828758	9.595630464	9.562051579
5251	MYLPF	6.465974465	6.66106548	7.317412614	4.044394119	5.840463234	3.498250868
5253	MYO16	7.896029603	7.64385619	7.642412773	7.004501392	7.054197294	6.985272714
5263	MYO7A	8.917968728	8.559822928	8.580321136	7.948561719	7.82527683	7.471403718
5264	MYO9B	10.95314154	11.02229845	10.94884172	10.0717305	9.949753772	10.29983763
5266	MYOD1	7.250772132	7.128252152	8.410239331	6.09592442	6.562242424	5.462706751
5286	N4BP2L2-IT2	6.6043679	6.930737338	6.782670659	5.300123725	5.770829046	5.678071905
5290	NAALAD2	7.797661526	7.445428759	7.99095486	2.432959407	6.110613806	5.083213368
5303	NALCN-AS1	6.73470962	7.309248961	7.666756592	5.412781525	6.659639187	6.157852169
5314	NAT6	7.609548139	7.755555262	9.104074518	6.346956889	6.694880193	7.026800059
5324	NCAM1	8.429964462	9.213185164	7.701479748	6.636382895	7.374170076	7.027536708
5331	NCBP1	7.435461914	8.362820526	8.320574934	6.559185866	6.503030646	7.468420402
5351	NCR2	8.309248961	9.244601688	8.490650349	7.263973355	8.05202456	7.370687407
5352	NCR3	9.83541884	10.94280771	9.906138996	8.803162444	8.955649908	9.00365845
5357	NDP	8.041111535	8.58044702	7.881419908	7.626439137	7.141596278	7.203592714
5392	NECAB3	9.952814035	9.986126464	10.06568539	9.488743947	9.21783656	9.274494636
5398	NEFH	6.074676686	8.295998462	7.89056829	4.517275693	4.64385619	6.098032083
5409	NELL2	9.346513733	8.886001351	8.790185563	7.491051376	8.441284272	7.977279923
5416	NEURL1	10.51599544	10.75179509	10.24863919	9.942661113	9.843135911	9.4629112
5419	NEUROG3	6.855491443	7.020146573	6.613236955	4.419538892	5.754887502	5.495055528
5423	NFAT5	8.647098607	7.95419631	8.527346415	6.497718696	7.87200747	6.976134473
5427	NFATC4	10.26321051	9.734963593	9.215593667	8.55190048	8.395748328	8.13583752
5436	NFIX	9.377282772	9.802570162	8.978614944	8.361797304	8.670065951	8.735160984
5452	NHLH2	8.121274482	6.983563697	6.783980414	4.472487771	6.348728154	5.592457037
5458	NINL	9.471472004	9.09037711	9.932067079	8.14822234	7.293701542	8.086932341
5459	NIPA2	8.392317423	8.500244367	8.130313146	7.675957033	6.721099189	7.651769271
5470	NKX2-5	8.539934245	7.798957748	7.499845887	6.937815169	6.891176125	6.760220946
5480	NMBR	6.512542955	8.093813673	5.498250868	5.419538892	5.213347282	3.44625623
5493	NNT	8.190318548	8.092228584	8.170926525	7.191799501	7.626439137	6.964629667
5496	NOL4	6.632268215	8.45409362	8.632631752	5.569855608	5.981852653	5.442943496
5508	NOS3	9.756389527	8.673309076	9.490750616	8.241744865	7.782998209	8.110613806
5509	NOTCH2	6.076815597	6.914086097	6.45779126	5.205548911	5.456149035	4.981852653
5511	NOTCH4	11.46984529	11.96927859	10.98690862	9.502434039	10.26009625	10.34118521
5514	NOVA2	10.62186872	11.64232251	11.24923199	10.12850994	10.28042281	10.18586655
5516	NPAS1	10.73411684	7.745506266	7.754887502	6.725195817	6.705977902	5.572889668
5518	NPAS3	8.484218708	6.855491443	7.863566829	6.592457037	6.242221395	6.6043679
5523	NPFF	10.21729131	10.6769708	9.800010071	9.540515547	9.24198315	9.228097163
5524	NPHP1	7.257387843	7.094869433	8.118422024	5.770829046	5.040015679	6.417852515
5536	NPRL3	9.516290986	10.18821793	10.47978026	8.601027897	9.098558518	9.124379836
5548	NR0B1	4.655351829	5.329123596	7.550746785	3.10433666	3.277984747	3.584962501
5556	NR1I3	9.094077686	7.891176125	7.330020516	6.923624611	4.935459748	4.638073837
5567	NR4A2	7.367633159	6.128252152	5.87036472	4.663913842	5.106432078	4.727920455
5577	NRG1	7.470862199	8.282006969	8.49171924	7.189824559	6.834154981	6.640003816
5579	NRGN	10.30674527	10.31231575	11.11660388	8.991238381	9.732337045	10.00688706
5591	NSG1	8.741129869	9.045759661	8.917521265	8.48984796	7.609178738	7.867587635
5599	NTN3	7.917073663	8.234098898	7.314696526	6.676662335	6.830356747	6.478971805
5601	NTRK1	8.722807531	7.581200582	8.894363061	7.493855449	6.609548139	6.682292371
5603	NTRK3	9.24455412	9.138783757	8.53838296	8.046032615	7.86678437	7.97853887
5606	NTSR2	10.06716543	10.64430696	8.831307244	8.615077832	8.361505198	8.586839788
5612	NUDCD3	8.797337288	8.574404309	9.547087321	6.83541884	7.348728154	7.996614715
5619	NUFIP1	9.012624539	8.39145842	7.798309782	7.671717965	7.089582893	6.692092375
5642	NXPH3	6.697662633	7.288173968	6.45779126	6.283551423	5.087462841	4.459431619
5661	ODF2	7.017921908	7.323730338	5.82527683	5.804776378	5.332707934	5.652486495
5681	OPLAH	11.43585254	10.69025994	11.02313058	9.36303963	9.751962413	10.19875197
5686	OPRM1	7.642653202	7.52799769	7.294313799	5.426264755	6.333304399	5.080373274
5690	OR2B6	9.462093229	9.622783966	9.696793697	8.105384749	8.655709596	8.897845456
5694	OR2H1	7.981852653	7.871289228	7.87897051	6.139551352	6.331812684	4.947198584
5698	OR5I1	7.048759312	8.657139777	6.658211483	5.548436625	5.336283388	6.0725346
5702	ORAI2	9.752380647	8.448735798	8.6395216	6.135452784	8.14822234	7.526694846
5703	ORC1	9.152284842	10.78455306	9.783816759	8.297833368	8.252665432	8.781687562
5728	OVOL3	8.0061858	8.77148947	7.621319301	6.651051691	7.146695948	6.638073837
5729	OXA1L	9.854245054	10.87521179	10.53867395	9.446049407	9.389093522	9.813460557
5733	P2RX1	10.06083101	9.764705754	10.47076054	9.168672118	8.811856314	9.066627409
5744	P2RY2	8.830673649	9.049304033	7.198690586	5.768184325	7.809928866	6.276124405
5745	P2RY6	6.462706751	6.855491443	8.319672121	5.626439137	5.439623138	4.837943242
5754	PAEP	10.21152332	10.41378657	9.115433867	8.255500733	9.175674292	8.600656308
5760	PAGE1	6.098032083	7.061776198	8.437544026	4.705977902	5.655351829	5.108524457
5767	PAK3	7.994919089	6.73380579	7.132027708	6.330916878	5.252980615	5.790076844
5769	PAK7	7.980139578	4.277984747	6.710117632	2.137503524	1.632268215	5.623515741
5771	PALM	11.44060967	10.38747887	11.44506659	9.736401931	10.09947932	9.329347878
5779	PAPPA	9.451211112	8.014578465	8.606220121	8.172427509	6.569855608	6.251719093
5780	PAPPA2	8.343851933	8.728600811	6.213347282	5.368069877	5.752213368	5.694880193
5804	PAX2	8.611393726	8.626439137	8.653800241	7.243173983	7.925603691	7.718817791
5805	PAX3	8.409532228	8.242538677	7.552028099	7.049122119	7.257387843	6.58044702
5810	PAX8	12.86652553	12.41524001	13.24732676	12.28019079	11.90709722	11.90037627
5814	PBX2	8.497452696	8.70528679	8.771159296	6.915281866	8.352705567	7.250772132
5829	PCDH8	5.837943242	6.933100475	4.008988783	4.554588852	2.807354922	2.169925001
5834	PCDHA9	8.932214752	9.73809226	8.98982022	7.880807948	8.451211112	7.502235115
5835	PCDHB11	5.635173947	5.914086097	5.50779464	5.318316841	4.812498225	4.560714954
5838	PCDHGA12	8.988968654	9.474719947	6.673839056	6.135452784	6.809928866	5.822730148
5847	PCK2	11.10191003	10.86982515	11.26315181	9.508785162	10.12360412	9.093813673
5859	PCSK1	8.606960345	8.83320636	8.763212367	7.863566829	7.338067798	6.861707287
5868	PDCD1	11.07005384	11.38505349	10.34029521	9.622051819	9.913787	8.761883612
5886	PDE5A	7.857670036	7.003939486	6.38024459	5.259272487	4.918863237	6.174925683
5889	PDE6C	5.501439145	6.224966365	8.319672121	5.416164165	4.078951341	3.560714954
5891	PDE6G	8.830673649	8.414896604	8.092757141	7.677367292	7.298291731	7.735386783
5905	PDIA2	8.032045727	8.245552706	7.718704106	7.398743692	7.406842755	6.899054756
5927	PDZRN3	7.795065583	4.802193217	4.711494907	3.44625623	3.217230716	3.807354922
5930	PECAM1	13.43933224	13.29401184	12.87107741	12.34478579	12.04232046	11.85364718
5951	PEX6	9.852841578	9.307883849	9.872982622	8.303780748	8.902375114	8.882031608
5960	PFKFB2	9.043118355	9.204082012	8.770939028	8.386437208	8.128252152	8.004126625
5969	PGAM2	9.01346226	7.268658955	7.569855608	5.270528942	6.388878339	5.875288598
5980	PGM5	8.849561482	9.078150808	10.14478568	6.861707287	8.76586621	8.006746832
5984	PHACTR1	9.010388235	9.049304033	9.129540618	6.986410935	5.733354341	5.623515741
5992	PHF14	8.044940491	7.954777925	7.656782364	6.766860144	6.832890014	6.06608919
5998	PHGDH	12.45802205	12.57761765	12.73034276	11.44320258	11.81121412	11.64565843
6014	PI15	6.655351829	7.703903573	6.861707287	5.121015401	6.167919866	5.108524457
6016	PI4K2A	8.955068644	8.005624549	7.920650595	7.675957033	6.6794801	4.517275693
6029	PIGC	11.1951261	10.81746338	10.74230944	10.25561875	10.00239311	10.32474311
6052	PIM1	11.48866864	11.38998081	11.58995538	10.65642486	10.443358	10.67056774
6055	PIN1P1	6.424586226	6.454504938	7.605849867	5.116863758	5.201633861	4.852997588
6056	PIN4	8.582706527	8.767522386	9.134939643	6.14974712	6.756222713	6.141596278
6060	PIP	8.280538807	9.018339294	7.992655149	7.142617655	6.071462363	6.242221395
6069	PITPNM1	12.26930204	12.22701419	12.28140848	11.50163818	11.38543104	11.26467717
6073	PITX3	10.25950789	9.712527	9.199181549	8.419960178	8.844234988	7.680183682
6078	PKIA	7.038918989	6.569096095	7.512937943	6.442114122	5.951867504	6.122051448
6080	PKLR	9.807193898	10.66649032	9.828612543	8.956811732	9.57856139	8.730639956
6082	PKMYT1	10.88483141	11.85656792	10.39023991	9.981376051	10.1221809	9.441906705
6097	PLA2G6	8.032321287	7.754887502	7.780047576	6.737416366	7.038918989	7.101187815
6105	PLAU	10.23983717	10.59021276	10.65830076	9.676133391	9.28748153	9.8166637
6110	PLCB4	6.560714954	7.266473611	5.726104511	4.081793807	5.134768419	5.636141128
6113	PLCG1	10.8884008	10.436191	10.67003655	9.765783351	9.942074592	9.510170751
6120	PLD2	10.32856274	10.1009251	9.577239981	7.87958325	9.245077275	9.256680466
6123	PLEK	8.410239331	8.303780748	8.098032083	6.730639956	7.575161033	7.619119511
6130	PLEKHO2	9.968666793	9.749701857	10.05148087	8.721099189	7.822730148	9.086667018
6132	PLIN1	9.306517445	9.725536678	8.905988629	8.205548911	8.609178738	8.367633159
6137	PLK3	11.7751164	11.89610531	11.85735901	10.91617804	10.55238091	11.26561505
6138	PLK4	7.985557354	7.750204509	7.978424465	6.728600811	4.548436625	6.573647187
6139	PLLP	9.551131453	10.17392693	9.423746229	8.766197597	8.928962441	9.116213983
6141	PLOD1	12.6900198	12.25319748	12.98274408	11.5651973	11.54428831	11.98836516
6146	PLS1	8.735725245	9.046305516	8.615077832	7.892391026	8.347842794	7.474111514
6152	PLXNA2	11.14433959	10.49395549	11.00604551	9.974844753	9.99760291	10.22869846
6160	PMCH	7.249824549	8.345183447	8.896332404	4.944858446	5.078951341	6.157852169
6166	PMP2	8.20310325	7.58345891	8.110091752	7.082149041	6.707359132	5.686500527
6180	PNLIPRP1	8.958552715	7.789859641	8.777090896	7.62935662	5.300123725	5.965784285
6181	PNLIPRP2	8.674192268	8.763212367	7.705977902	5.01346226	6.925999419	6.703211467
6183	PNMT	11.1176431	11.22587018	11.52503135	9.957972621	9.951430434	10.5487256
6188	PNPLA2	13.00385167	12.81474267	13.00441361	11.27670602	12.14102144	10.45357931
6227	POM121L1P	9.862017377	10.30360953	9.448942236	8.674898433	8.917521265	8.26185986
6235	POP1	7.251719093	8.124121312	7.232660757	5.904484098	6.886306263	6.026800059
6242	POU1F1	8.481395824	7.821136186	6.793115555	4.714245518	6.165911939	3.897240426
6244	POU2F2	9.651948611	10.2525862	9.533135023	8.716533466	8.849352866	8.360481043
6253	POU6F2	9.053925882	8.269126679	7.540450453	7.246027981	7.00824148	6.628870685
6256	PPAP2B	15.8655883	15.59475613	16.31898758	14.0807759	15.1111479	15.23851297
6257	PPAP2C	10.85852501	10.52189484	10.54978467	8.254556252	8.81602364	8.469641817
6264	PPEF1	8.540709263	7.9489512	8.405141463	4.683696454	5.54225805	3.510961919
6268	PPFIA3	9.836050355	10.28690424	10.42469119	9.570804438	9.267957084	9.151016539
6279	PPIL2	10.1572206	9.920055055	9.807891485	9.169925001	9.157515198	9.334422129
6282	PPIP5K2	8.675604253	9.432959407	9.028182348	8.268658955	7.855491443	8.355351096
6283	PPL	9.284708449	9.122827995	10.2406721	8.298291731	7.161887682	8.121015401
6288	PPM1F	12.23116117	11.89591604	12.87173201	10.44656641	10.38747887	11.53157641
6291	PPOX	10.48482289	10.2375685	10.08865575	9.000563443	8.972405465	9.891328043
6298	PPP1R12B	8.637530552	8.591709333	9.221103725	7.707359132	7.560714954	8.00337736
6299	PPP1R13B	10.33147682	10.57912734	10.98612646	9.156335937	9.352926213	9.563958897
6302	PPP1R1A	9.74028673	10.08533967	10.51688189	9.114783447	8.860466259	9.12722055
6317	PPP2R2B	4.776103988	7.163901214	8.434628228	3.700439718	3.485426827	3.944858446
6325	PPP3CA	5.572889668	6.99095486	6.957682486	4.981852653	5.855491443	4.812498225
6327	PPP3CC	9.736740155	10.08593713	9.515699838	9.200653436	8.881419908	8.647278528
6328	PPP3R1	8.960291601	7.086401646	8.943979914	7.433794059	6.017921908	5.762880293
6341	PRAME	5.402585758	6.074676686	6.085339669	4.744161096	5.193771743	4.161887682
6343	PRAMEF12	7.807354922	8.206526016	7.222070355	6.740118043	7.109569509	6.62058641
6344	PRB1	7.390885181	6.801330703	6.441837503	5.193771743	5.578938713	6.183883459
6363	PRICKLE3	8.85237345	10.03644839	8.294620749	7.29553937	7.241268177	8.1048608
6364	PRIM1	8.833522636	9.212374788	8.139039668	8.001689668	7.82527683	7.130313146
6370	PRKACA	9.331663347	9.868410981	8.884679113	7.80949998	8.496520671	8.755221421
6372	PRKACG	9.67507492	10.56023729	10.19475685	7.92243574	8.556122818	8.523953939
6375	PRKAR1B	11.971795	11.4366595	11.35165704	10.35799178	10.40694902	10.84054191
6396	PRKX	9.177170346	9.146695948	8.98982022	8.384136172	8.616181231	8.05202456
